fromId|toId|amount|createTime
101893941569257739|59391220085948890|696738.4657229892|2020-12-30 08:58:19.652
38843546786071948|4682617712558475247|1854429.685854726|2020-12-31 06:26:19.02
4687684262139266554|4705698660648748754|9567631.78334241|2020-12-31 08:13:44.513
4667699538792808461|92886742314516803|5013973.510122299|2020-12-31 12:36:49.497
4681773287628343923|4663195939165440302|8233947.518266505|2021-01-01 09:21:51.658
4711046685206250526|4680084437768077990|8834253.604947649|2021-01-02 09:06:38.421
97953291895308657|4665166264002413045|1447897.3197031652|2021-01-05 02:05:04.756
4656440539724383680|4708231935439145307|5918001.093638116|2021-01-08 04:37:01.677
4706261610602169029|4699787686137824730|930108.5362163819|2021-01-08 04:48:53.047
4713017010043227996|4703446860835064362|4282529.91675555|2021-01-08 07:46:40.166
94857067151492535|4672203138420180518|7973616.024336039|2021-01-09 00:55:47.926
4685713937302294519|4660099714421622762|723205.983023758|2021-01-11 22:23:10.144
4691061961859794334|4700632111067959358|4029834.424301951|2021-01-13 02:43:26.747
4637018766331350637|4682617712558475247|7248551.390062834|2021-01-15 17:46:52.005
73746443898191965|4634485491540952415|8872829.33192784|2021-01-16 10:37:00.394
4616189618054761146|4659255289491491873|5181713.684546142|2021-01-16 21:22:44.122
4716676184740463002|4686558362232426560|2331758.063631705|2021-01-20 02:40:23.576
73746443898191965|4659255289491491873|5137798.692256846|2021-01-20 15:30:40.352
94857067151492535|28710447624489049|8566879.815080784|2021-01-25 13:42:53.755
4712735535066514535|4665166264002412932|8455649.1140251|2021-01-26 20:52:13.461
106679016173339862|4720616834414415712|4923484.135486845|2021-01-27 00:16:02.585
4653062840003854947|4672203138420180518|620061.1374138753|2021-01-27 05:06:52.316
4684588037395449116|4706543085578880826|110368.32673438135|2021-02-01 15:59:04.308
78812993478984025|4631952216750556504|2737538.7159980545|2021-02-02 04:31:39.471
4712735535066514535|4709639310322700078|2591359.3726201677|2021-02-05 09:13:27.037
4666573638885967539|4722868634228100970|463915.4589887684|2021-02-05 21:25:57.687
87257242780304788|4714987334880202261|293419.2467812191|2021-02-07 04:21:17.529
4709920785299409997|4713017010043224256|7705339.01952253|2021-02-07 15:34:54.618
4657847914607936862|4714987334880202261|5636803.875349206|2021-02-08 14:04:44.107
63894819713319746|4644337115725827816|8243326.035422562|2021-02-10 02:40:24.336
4616189618054761146|4708794885392564287|4150722.546787885|2021-02-12 02:56:09.005
104990166313075455|4688528687069397895|6408025.730914017|2021-02-13 01:03:35.782
4695565561487166173|4699787686137824730|2688300.202361272|2021-02-15 03:56:13.684
97953291895308657|4699224736184402158|9327604.124206463|2021-02-16 02:04:37.019
81064793292670876|97108866965177236|6422616.883371576|2021-02-18 20:27:05.805
99360666778861702|4634485491540952415|9751736.216495236|2021-02-19 04:31:06.359
9007199254742581|4708794885392564287|2309898.7638576697|2021-02-21 07:21:37.828
4728779608739023567|4729342558692443197|261005.98960705823|2021-02-22 18:34:20.669
113715890591106167|56013520365422138|2015282.086218746|2021-02-22 23:43:33.954
4667981013769519493|4708794885392564287|3314641.4082839084|2021-02-23 10:06:06.425
4658410864561360845|4706543085578880826|3098441.0217574267|2021-02-24 03:42:56.04
4675862313117418137|97108866965177236|3466229.1934412136|2021-02-24 20:10:43.591
4712735535066514535|4709639310322700447|3980264.017924502|2021-02-25 17:21:01.199
4683743612465316495|4714987334880202261|2240307.4188245432|2021-02-26 09:29:37.119
103301316452810984|4706543085578880826|4008706.944247027|2021-02-26 11:59:19.798
59391220085948794|4672203138420180518|4295705.451178187|2021-02-26 16:31:35.313
4667699538792808461|108086391056893329|9891171.507514056|2021-02-26 18:00:19.288
4667699538792808461|59391220085948890|472658.69196129404|2021-02-26 19:05:01.117
4707387510509014413|4665166264002413045|4641839.759086197|2021-02-27 21:19:49.68
4698661786230982494|4665166264002413045|7851019.964576985|2021-02-28 04:27:48.329
4689373111999532835|4693032286696770089|7280376.01012402|2021-03-01 04:00:09.617
4723713059158230495|4644337115725827816|8228393.771985824|2021-03-02 14:30:07.304
4704291285765194310|4712172585113095023|9027860.174711825|2021-03-02 19:13:31.521
118782440171898514|56013520365422138|8254770.256813258|2021-03-02 21:05:24.338
59391220085948794|4689373111999531097|7788526.295976505|2021-03-03 17:48:42.586
4657847914607936862|111745565754132036|4969395.990454415|2021-03-08 19:29:42.22
4721461259344545909|4644337115725827816|7638832.024633091|2021-03-09 08:09:04.556
4732438783436263338|4721742734321258639|9504315.673181232|2021-03-09 13:46:38.362
4681491812651634701|4703446860835064362|6978214.366429207|2021-03-09 15:19:29.571
4712735535066514535|4722868634228100970|8479129.861110624|2021-03-10 06:08:55.32
4675017888187287244|4700632111067959358|9875927.003956515|2021-03-11 10:46:51.074
101330991615836759|4709639310322700078|875062.024868547|2021-03-12 20:13:50.026
4724557484088365281|4699787686137824730|4481163.34495694|2021-03-12 21:37:26.912
121878664915715591|107804916080181742|1014922.356422553|2021-03-13 01:21:47.587
73746443898191965|4659255289491491873|3731845.735997159|2021-03-13 09:23:04.25
4648840715353196196|4734409108273237097|4357804.084680191|2021-03-13 16:54:52.644
118782440171898514|4660099714421622762|8476619.29682079|2021-03-14 10:11:48.374
4714987334880202943|4703446860835064362|24853.639943924754|2021-03-16 14:23:35.339
4691624911813215110|4659255289491491873|4841154.592222765|2021-03-16 14:28:41.648
95420017104913942|91479367430963588|9790119.407886274|2021-03-16 18:35:30.752
4710202260276121189|4722868634228100970|8544206.477297407|2021-03-17 01:02:37.355
4731875833482840195|107804916080181742|4011943.205755434|2021-03-17 07:04:43.501
116812115334923170|52917295621605331|4822522.888916016|2021-03-17 08:54:50.853
4713579959996649398|60235645016081752|1433229.0860440645|2021-03-18 18:09:47.135
4731031408552707451|4703165385858353757|3994734.4685927667|2021-03-20 11:16:07.372
68116944363980386|4706543085578880826|9637599.42672644|2021-03-22 04:06:02.699
119626865102028835|4734972058226657494|2245738.7021115427|2021-03-22 04:17:14.268
4696972936370719220|4644337115725827816|9759125.190054867|2021-03-23 02:02:20.956
122723089845846885|97108866965177236|5834467.906514935|2021-03-24 01:14:20.264
4728779608739023055|4693032286696770089|3576965.0419487897|2021-03-25 11:16:46.904
117656540265054957|4682617712558475247|3408608.633205481|2021-03-27 08:06:47.213
4735816483156790175|4732157308459551481|7261928.936996821|2021-03-27 08:19:49.452
4676706738047551045|4703728335811773871|2648677.5029491163|2021-03-27 10:15:16.075
52635820644893827|59391220085948890|4947687.787414011|2021-03-28 00:15:10.134
4723713059158230495|4709639310322700078|9835887.687969768|2021-03-28 09:22:34.191
4652218415073725095|4721461259344547238|8687678.736752827|2021-03-28 13:25:09.253
4728216658785599774|4729624033669154372|3518503.745849688|2021-03-29 02:27:31.658
4727090758878756998|4718083559624015892|8629902.07480317|2021-03-29 16:30:13.824
4716676184740464861|4682617712558475247|1036027.9848104293|2021-03-30 08:27:10.757
4732157308459552103|4634485491540952415|6413800.276708356|2021-03-31 01:58:38.972
118782440171898119|4634485491540952415|5582233.566565063|2021-03-31 07:58:32.045
4690499011906373549|4708231935439145307|3660888.6316666356|2021-03-31 10:29:44.905
61924494876345554|57702370225684965|625750.1448828973|2021-04-01 02:38:24.731
4721461259344545909|4682617712558475247|6364688.125066735|2021-04-01 14:03:19.892
4652218415073725095|4723431584181518354|7571278.07967916|2021-04-02 09:35:43.316
4736942383063630943|91479367430963588|5202641.321467822|2021-04-02 23:12:13.127
4739757132830739257|4708231935439145307|8458484.790111618|2021-04-03 15:24:32.074
4727090758878756998|4703165385858353757|3251017.0892111934|2021-04-03 16:18:20.881
59391220085948794|56013520365422138|2550631.2243559747|2021-04-04 03:42:53.78
4685995412279002016|4706543085578881251|8184895.496974144|2021-04-05 10:06:15.378
4712172585113094825|4718083559624015892|2848369.3530268692|2021-04-05 11:14:48.415
59391220085948794|4729624033669154372|2030523.745316839|2021-04-05 16:45:58.705
113715890591106167|4686558362232426560|9012018.096311199|2021-04-06 00:59:01.242
4711609635159673516|4665166264002413045|4247642.17890625|2021-04-06 14:49:36.396
4668262488746233412|4735816483156787719|2729945.234120078|2021-04-06 23:38:58.771
119626865102028835|4738631232923895234|1296775.8890382585|2021-04-07 17:52:21.05
4646025965586089637|4703165385858353757|4626820.446933239|2021-04-08 18:59:52.595
4708231935439145937|4732720258412972129|1574491.2914733733|2021-04-08 20:15:32.076
4633078116657400395|4706543085578880826|6906613.404529875|2021-04-10 04:24:18.568
113715890591106167|130041439240324778|693532.3686509143|2021-04-10 15:37:59.604
4698380311254270155|4660099714421622762|9224743.785711171|2021-04-11 05:59:35.019
95982967058335711|4733564683343103245|7555031.155798541|2021-04-11 10:04:50.35
106679016173339324|4729342558692443197|1597782.1784277414|2021-04-11 14:42:42.631
4740320082784160383|4689373111999531097|4335680.3597138785|2021-04-11 23:31:29.626
4687684262139266554|4732720258412972129|4901200.701380929|2021-04-13 13:32:24.182
89227567617279710|4665166264002412932|9592475.285141787|2021-04-14 23:31:58.478
113152940637684619|97108866965177236|2738546.6408931813|2021-04-15 09:08:28.216
4726809283902049361|4700632111067959358|9760350.399237523|2021-04-15 15:05:15.699
59391220085948794|4714987334880202261|2633912.230202774|2021-04-15 20:32:28.373
4703165385858354668|4723431584181518354|9013752.030814355|2021-04-16 01:57:17.228
132011764077299093|4708231935439145307|5728.018332133988|2021-04-16 10:19:58.653
4741445982691002132|57702370225684965|7272818.774998214|2021-04-16 10:59:15.984
4696409986417298330|4729624033669154372|5920446.42566904|2021-04-17 01:04:08.725
4735816483156790175|92886742314516803|8357068.826176285|2021-04-17 04:22:03.678
4743134832551266921|4722868634228100970|4742339.622337647|2021-04-17 04:57:42.9
4728779608739023477|59391220085948890|4282191.766646646|2021-04-17 05:44:45.609
114278840544527971|4741727457667712846|111865.09407316358|2021-04-18 06:43:42.004
4656440539724383680|91479367430963588|2088895.5754409411|2021-04-18 07:40:10.748
101893941569257739|4688528687069397895|3416445.6144068213|2021-04-18 15:57:27.504
120189815055450593|4705980135625457987|4051483.2917310363|2021-04-19 03:47:59.184
4678958537861234775|130041439240324778|9427922.372780386|2021-04-19 22:31:29.998
4736942383063630066|4695002611533743797|2231390.913143767|2021-04-20 00:47:33.143
132856189007430348|129478489286903894|2067741.5688844004|2021-04-20 12:05:38.398
4685995412279002016|91479367430963588|7393774.6115255905|2021-04-20 21:56:01.071
4736942383063630066|4713017010043224256|5987371.048539173|2021-04-21 19:39:57.155
119626865102028835|4705980135625457987|3159175.147233838|2021-04-21 23:23:05.188
49539595901075599|4686558362232426560|7399774.219579956|2021-04-23 01:29:53.831
4698098836277560176|4735816483156787626|4219428.72837078|2021-04-23 11:23:48.733
4653625789957279301|57702370225684965|5541830.117158757|2021-04-23 18:41:33.877
19703248369747572|4733564683343103245|9451017.84659044|2021-04-24 04:38:24.512
4740883032737581548|4714987334880202261|7941709.321684016|2021-04-25 12:24:28.764
106116066219918838|4745949582318373104|143049.48271769757|2021-04-26 14:13:15.251
96264442035045635|4722868634228100970|9208856.218389684|2021-04-26 17:14:11.091
4696972936370719220|4735816483156787719|6004127.568258151|2021-04-27 19:32:48.143
4675862313117418137|4734409108273237097|958519.0454499893|2021-04-28 08:13:59.002
127789639426638290|117093590311634786|4106307.018851314|2021-04-28 15:36:14.73
118782440171898119|4743979257481399502|2945796.129843682|2021-04-29 14:50:35.608
4731594358506129256|4741445982691003851|434194.8727448475|2021-05-01 06:09:48.434
4732157308459552103|54606145481867469|8752168.586207176|2021-05-01 06:39:25.303
4745105157388242280|123848989752690415|3487392.8122169804|2021-05-01 10:09:09.393
76279718688589773|4709639310322700447|8559244.434320137|2021-05-01 14:52:57.381
59391220085948794|4732157308459551481|6218333.211393673|2021-05-01 17:05:43.924
4683743612465316495|56013520365422138|1893894.0701250916|2021-05-01 22:07:23.819
70368744177665426|52917295621605331|4960643.0478849895|2021-05-02 01:11:31.111
4693595236650190914|4724838959065073865|7865745.447797875|2021-05-02 17:06:15.433
89227567617279710|4708794885392564287|7901111.934662086|2021-05-02 17:22:48.913
4746794007248505330|4709639310322700078|9800781.83251597|2021-05-02 18:05:50.969
15481123719086477|134263563890983340|8819617.695986023|2021-05-02 23:44:30.199
4633078116657400395|91479367430963588|5413880.68903352|2021-05-03 04:19:54.806
4717239134693885142|4724838959065073865|5733392.691674809|2021-05-05 06:15:05.108
123567514775979148|91479367430963588|7112120.169358153|2021-05-05 07:23:37.893
4749327282038898868|4703728335811773871|7373888.249339621|2021-05-05 07:43:32.109
4633078116657400395|131167339147166816|4149339.738283441|2021-05-05 15:10:50.14
4733283208366393053|4743697782504689973|5990425.000548534|2021-05-05 18:29:21.997
4743134832551266921|130041439240324778|1194018.9242347733|2021-05-05 21:27:34.545
82190693199512996|4706543085578880826|3527105.9700231277|2021-05-06 15:16:27.251
98797716825441649|4695002611533743797|5288712.386200371|2021-05-06 20:26:23.51
4736942383063630066|4660099714421622762|7345478.408858682|2021-05-06 21:08:41.336
4680365912744791116|4735253533203370019|3147744.5925330883|2021-05-07 09:06:06.282
93731167244649238|4743979257481399502|2270800.538600427|2021-05-07 11:33:41.399
4711609635159673516|79094468455695014|7135107.521942052|2021-05-07 18:03:40.278
4719209459530860282|4747919907155349797|4089674.13496672|2021-05-08 02:04:37.464
76279718688589773|4721742734321258639|9694767.654274898|2021-05-08 07:34:54.9
133700613937562965|4722868634228100970|2076484.1270510314|2021-05-08 07:47:32.352
4669951338606495432|4735816483156787719|6537564.134216285|2021-05-08 13:18:32.776
4708231935439145937|111745565754132036|2470163.756580049|2021-05-08 17:30:24.486
4669106913676364819|4743979257481399502|8963301.72598795|2021-05-09 06:41:01.939
61924494876345554|114841790497947840|3853269.901576413|2021-05-09 21:59:50.649
106116066219918838|4703728335811773871|5782902.033020527|2021-05-11 11:55:13.138
4694439661580324425|4747638432178639145|7384065.833681368|2021-05-11 21:31:59.083
4740883032737583119|4745949582318373104|7397811.59758645|2021-05-12 00:17:00.343
4740601557760868678|4708794885392564287|6638200.36215923|2021-05-12 02:01:23.672
4697817361300852112|4660099714421622762|1669120.146934755|2021-05-13 08:22:18.06
4637018766331350637|4747638432178639145|3451681.425959936|2021-05-13 10:21:29.727
4728779608739023567|4682617712558475247|111280.41543201906|2021-05-13 13:59:08.96
4688528687069400267|4714987334880202261|6781604.094827337|2021-05-13 17:01:56.939
139048638495066056|4741445982691003566|3180780.3541147206|2021-05-13 17:46:37.792
4727090758878756998|4631952216750556504|9967745.560340542|2021-05-14 05:30:11.427
4697817361300852821|4699787686137824730|5097197.514977818|2021-05-14 06:44:52.11
4692187861766637969|111745565754132036|1457554.570475764|2021-05-14 17:49:18.67
95138542128202619|4750453181945742872|3877878.5303206854|2021-05-14 18:25:24.278
4687684262139268662|4732720258412972129|7902539.906572475|2021-05-14 20:14:49.422
4748764332085481298|4672203138420180518|4802449.9139538305|2021-05-15 02:32:10.579
4745386632364951541|97108866965177236|6702039.342157609|2021-05-15 19:55:50.924
38843546786071948|4738631232923895234|6811723.208538119|2021-05-15 23:01:56.994
4685995412279002016|4680084437768077990|9671747.729619002|2021-05-16 01:41:33.254
95982967058335711|4665166264002412932|1822404.8681188342|2021-05-16 08:45:10.012
4732438783436263338|4750453181945745384|94861.08407027127|2021-05-16 18:19:28.475
4728779608739023477|108086391056893329|8415841.816094037|2021-05-17 00:19:33.622
4735816483156788959|4748201382132057990|8083848.077933239|2021-05-17 00:56:14.986
141018963332039532|4737223858040342225|9993754.977210606|2021-05-17 08:43:15.411
4745386632364950602|4743979257481399502|8421399.518996876|2021-05-17 10:08:15.482
75435293758457864|91479367430963588|1212721.9739727646|2021-05-18 01:52:49.576
4727090758878757901|4747919907155349797|4874999.643608788|2021-05-18 03:22:52.323
118219490218476828|4660099714421622762|6047801.796917346|2021-05-18 10:27:55.682
4731594358506129256|4750453181945742872|2058889.8277937663|2021-05-18 21:32:35.734
4712172585113094825|97108866965177236|3778560.432608498|2021-05-19 12:33:12.401
4746794007248506426|4721461259344547238|6449283.831208691|2021-05-20 03:05:21.867
4736379433110209284|4693032286696770089|2837422.9514109106|2021-05-20 21:18:45.808
4735816483156791502|4734972058226657494|2116193.874250185|2021-05-20 21:27:33.234
104145741382943379|130041439240324778|8769612.911040895|2021-05-21 12:12:17.981
4723713059158230495|4724838959065073865|7312449.239570567|2021-05-21 17:36:08.287
4726809283902049361|4747919907155349797|8692859.067098055|2021-05-21 21:14:43.795
98516241848730517|117093590311634786|6003697.116553021|2021-05-22 11:15:52.096
130322914217035508|52917295621605331|7149923.525311855|2021-05-24 01:10:03.484
4731594358506130511|4656440539724385219|5917859.643462653|2021-05-24 12:08:45.628
4657847914607936862|4631952216750556504|5788058.282295745|2021-05-24 16:54:18.706
49539595901075599|4741445982691001572|9022180.388999095|2021-05-24 23:54:30.986
4692187861766637969|138204213564932114|7194657.003684995|2021-05-25 04:33:46.391
127789639426639120|129478489286903894|9800825.751296718|2021-05-25 06:08:43.82
4702320960928219772|4735253533203370019|4898204.592618539|2021-05-26 11:42:12.91
4639270566145033456|4740601557760870665|8344806.492395065|2021-05-26 20:49:49.341
4669388388653073180|130041439240324778|943921.459796776|2021-05-26 21:42:06.21
4729905508645866096|4746794007248506082|2248304.305886535|2021-05-26 22:55:31.039
4678958537861234775|4752142031806008500|8123214.753084617|2021-05-27 08:50:36.677
4709357835345986103|52917295621605331|1806173.3394093427|2021-05-27 21:47:54.458
4740320082784160383|57702370225684965|2890871.313909156|2021-05-28 07:33:19.273
94012642221359198|4695002611533743797|137822.87335055156|2021-05-28 10:32:29.927
4728779608739023055|140456013378618647|7926502.154919536|2021-05-28 17:20:05.827
4656440539724383680|4644337115725827816|5136541.714756039|2021-05-29 07:41:10.945
4746512532271795864|4700632111067959358|868802.0669170782|2021-05-29 10:55:42.064
118782440171898514|4672203138420180518|8199008.021827442|2021-05-29 21:41:36.94
4683743612465316220|4680084437768077990|974071.6580944753|2021-05-30 00:28:27.741
4669951338606497032|4639552041121743007|6626653.9539687075|2021-05-30 01:26:09.308
4743697782504687973|4699787686137824730|6678687.004222015|2021-05-30 08:02:39.396
108930815987024839|4721461259344547238|1298770.8304468559|2021-05-31 02:02:57.057
19703248369747572|142707813192302736|6507723.088357672|2021-05-31 05:09:34.221
60235645016082443|4721742734321258639|2008962.3128108736|2021-05-31 23:49:08.349
135389463797826396|4634485491540952415|7081178.117345038|2021-06-01 07:44:09.076
4740320082784160383|4722868634228100970|620618.6594196961|2021-06-01 09:05:35.231
4749608757015611473|4721742734321258639|738249.8937556137|2021-06-01 16:03:49.039
4754393831619693725|4709639310322700447|9157680.103749607|2021-06-01 20:30:00.513
4737505333017053638|4750453181945745384|971497.7632825361|2021-06-02 11:48:08.345
4681491812651634701|4737223858040342225|2599949.6411957955|2021-06-02 15:08:22.612
123004564822557410|4686558362232426560|948196.1453847443|2021-06-02 16:45:10.569
19703248369747572|4752142031806008500|1959687.0981790326|2021-06-02 22:01:01.191
4683743612465316220|114841790497947840|5601720.221149081|2021-06-04 08:50:44.768
4691061961859794334|4695002611533743797|5883714.161954381|2021-06-04 09:48:41.17
4678114112931107073|91479367430963588|8854201.647666002|2021-06-04 16:26:51.525
134826513844405190|131167339147166816|4852116.045003419|2021-06-04 17:20:15.135
4754393831619693725|129478489286903894|1200665.1174521998|2021-06-04 19:26:03.899
4659818239444911782|131167339147166816|918926.2137316312|2021-06-04 21:08:48.784
4745386632364953362|4686558362232426560|2826888.645273833|2021-06-05 02:27:56.16
4722868634228097798|4703165385858353757|1526287.8938349911|2021-06-05 02:30:12.782
4730468458599285452|4757771531340219745|4484099.990213615|2021-06-06 13:10:44.269
4739757132830739257|4758334481293642365|4885959.808043096|2021-06-06 14:43:40.562
135389463797825730|4733564683343103245|6340930.071764494|2021-06-07 01:58:15.653
4745668107341663540|4732157308459551481|1729089.8115969123|2021-06-07 05:24:39.075
4668262488746233412|4705980135625457987|9368520.001730522|2021-06-07 10:30:21.642
130322914217035508|4703446860835064362|5680686.910177297|2021-06-07 13:14:19.46
4742008932644424347|4699224736184402158|7322313.699485987|2021-06-07 14:47:23.153
4740883032737583119|4743979257481399502|8130682.026557671|2021-06-07 15:57:04.287
4741445982691002132|4644337115725827816|3513340.2089054543|2021-06-07 19:09:43.598
4754956781573115716|4733564683343103245|9397874.01390844|2021-06-08 02:25:35.78
97953291895308657|4663195939165440302|8691144.86405836|2021-06-08 05:05:23.856
4735535008180079655|137641263611512438|6945303.118608608|2021-06-08 22:49:07.417
82190693199512996|4750453181945745384|7528692.895301703|2021-06-09 01:41:12.187
142426338215593486|4686558362232426560|667488.8998173956|2021-06-09 03:04:00.828
4743979257481399653|4735253533203370019|9979554.011216784|2021-06-09 03:09:55.659
4740320082784159131|108086391056893329|3349060.345862672|2021-06-09 16:58:33.802
4741445982691003695|4709639310322700447|7773683.57549692|2021-06-09 21:24:41.872
9007199254742581|4656440539724385219|7759115.322527141|2021-06-10 07:11:33.583
4673891988280443855|140456013378618647|5870663.438653755|2021-06-10 07:40:01.287
4667981013769519493|4740601557760870665|3237389.3800593046|2021-06-11 01:41:13.255
117656540265054957|4659255289491491873|9824729.630371494|2021-06-11 10:14:35.648
4720616834414415528|4731312883529418713|9303078.15618032|2021-06-11 15:34:22.29
4748482857108766741|130041439240324778|3148923.485089553|2021-06-11 22:25:34.202
142144863238881814|4663195939165440302|9929590.756893532|2021-06-12 03:21:42.227
4745386632364949818|56013520365422138|3307965.915006168|2021-06-12 22:05:33.586
4668825438699655214|146085512912831294|1820797.5857854907|2021-06-13 06:07:46.321
4646025965586089637|4708794885392564287|8001438.456943853|2021-06-13 06:52:38.373
4757490056363509359|4680084437768077990|1600396.954575013|2021-06-13 08:36:20.462
4724557484088365281|4747638432178639145|5802208.540648205|2021-06-13 22:40:06.648
57983845202395252|4656440539724385219|9481785.828328835|2021-06-14 02:43:01.713
4752423506782720065|4747075482225216696|7484018.851185408|2021-06-14 09:48:26.887
4697817361300852821|4741445982691001572|3375035.674254242|2021-06-14 15:31:20.799
4707387510509014413|4721461259344547238|8482809.787604265|2021-06-14 16:32:03.653
96264442035045635|4743979257481399502|7713026.288267912|2021-06-14 18:38:11.35
4711609635159673516|114841790497947840|7830739.796301077|2021-06-15 00:23:25.944
144396663052567421|4735816483156787719|5596512.611521028|2021-06-15 00:47:51.492
4727653708832180458|4724838959065073865|2637098.1225080183|2021-06-15 17:22:23.927
4742008932644424347|146085512912831294|7155108.328044581|2021-06-16 02:09:20.684
4735253533203366280|4680084437768077990|6901468.367675215|2021-06-16 08:15:23.028
123004564822558477|129478489286903894|3673799.936227943|2021-06-16 15:24:25.779
126945214496507235|142144863238883311|3402923.9806399215|2021-06-16 16:18:37.116
145522562959409197|4639552041121743007|3671121.0467992183|2021-06-17 04:51:08.914
116530640358211632|4758334481293642365|7409449.075469806|2021-06-17 10:59:40.906
4728779608739023055|4735253533203370019|8608633.49709861|2021-06-18 10:47:50.904
4688528687069400267|136233888727958881|8148064.456368213|2021-06-18 10:57:47.935
4685995412279002016|4699506211161115824|5051188.817993876|2021-06-18 14:24:01.277
4673891988280443855|146085512912831294|6181917.492799137|2021-06-18 17:37:35.318
4719209459530860577|4699506211161115824|1802228.0961610316|2021-06-19 00:15:34.443
142144863238881814|138204213564933821|8163586.170705349|2021-06-19 00:29:37.001
121878664915715591|4663195939165440302|3536241.7818019167|2021-06-19 00:34:52.847
4745386632364953362|4753267931712851777|9965452.569035135|2021-06-19 08:13:59.794
4633078116657400395|4663195939165440302|2867840.627806936|2021-06-19 17:59:21.273
4759460381200482922|79094468455695014|9443086.56074428|2021-06-19 20:39:40.119
4732720258412972639|4682617712558475247|9007744.010064486|2021-06-20 10:15:41.004
4657847914607936862|129478489286903894|1509663.7197159412|2021-06-20 12:49:25.523
74872343805036583|4634485491540952415|2860478.2640872984|2021-06-20 15:36:35.93
97953291895308657|4709639310322700447|2412392.464601514|2021-06-20 18:15:28.246
4728498133762312648|4729624033669154372|1069398.2391551582|2021-06-20 19:38:53.727
4735816483156791502|4757771531340219745|6918883.962759368|2021-06-20 22:05:01.355
4669951338606495432|144396663052568102|3630399.2474598936|2021-06-21 11:33:25.905
4761993655990880347|4750453181945742872|5698222.3586246865|2021-06-21 12:23:56.693
4717239134693885142|4755519731526534834|8471437.686966611|2021-06-22 00:41:07.606
4698661786230982494|57702370225684965|506087.900106974|2021-06-22 03:41:42.131
4722024209297968061|4659255289491491873|6073863.583504722|2021-06-22 08:03:39.313
4689654586976242923|4757771531340220371|8015964.022796266|2021-06-22 08:50:19.408
4616189618054761146|4733564683343103245|9036805.525438845|2021-06-22 17:07:19.493
4755519731526535266|97108866965177236|2932054.79949595|2021-06-23 05:37:22.501
4743134832551266921|145804037936120449|6470871.130958793|2021-06-23 14:04:25.891
4730468458599285452|4760023331153907869|2642573.865419344|2021-06-23 15:24:25.557
4760023331153905991|4733564683343103245|3453939.7774070413|2021-06-23 23:14:55.633
4732438783436263338|4663195939165440302|4256426.140352309|2021-06-24 09:05:47.969
99360666778861702|4735253533203370019|7633520.470355155|2021-06-24 11:49:40.382
104145741382943379|4699787686137824730|1742176.8270070103|2021-06-24 19:13:43.874
4761712181014170277|4745105157388240759|5686267.490163472|2021-06-24 21:44:00.917
4728216658785599774|4732157308459551481|5424326.706983583|2021-06-25 04:36:17.046
4678958537861236870|4754393831619693874|1575743.992996933|2021-06-25 08:59:35.159
4731031408552707451|4740601557760870665|2714033.294848863|2021-06-25 23:16:51.997
4734127633296525145|91479367430963588|4646640.58660487|2021-06-25 23:18:32.066
4681491812651634701|4746794007248506082|1108236.9816604443|2021-06-26 08:47:17.141
119908340078739472|4735816483156787626|9991834.307905937|2021-06-26 09:06:08.231
4669388388653073180|4753267931712851777|6158588.355498779|2021-06-26 11:50:37.117
