investorId|companyId|ratio|createTime
7696581394479|4398046511137|0.7608297343360161|2021-11-08 15:20:58.431
4398046511122|8796093022588|0.15819132906326705|2021-11-08 15:46:27.384
6597069766755|635|0.12661954223195357|2021-11-09 22:33:02.976
8796093023073|628|0.2608777701413236|2021-11-10 09:31:17.582
2199023255566|8796093023178|0.1220445438230289|2021-11-11 04:11:53.46
534|2199023256267|0.150774872017237|2021-11-11 17:55:37.762
3298534883474|8796093022532|0.27591810215157364|2021-11-12 14:56:19.067
365|8796093022519|0.06282564192194695|2021-11-13 10:19:58.867
7696581395159|764|0.15058324989225977|2021-11-14 00:34:26.963
8796093022649|2199023255568|0.1540450293128208|2021-11-14 19:56:08.376
6597069767495|8796093022473|0.1691804451508926|2021-11-15 01:24:23.856
344|7696581395052|0.0453421287202494|2021-11-16 07:08:32.92
8796093022572|5497558139546|0.24948135316626757|2021-11-17 00:12:25.083
5497558139205|7696581394552|0.11225182920479027|2021-11-18 01:44:58.267
1099511628377|4398046511673|0.7107226835331291|2021-11-18 09:03:28.618
3298534884216|7696581395378|0.06402555192922164|2021-11-18 21:49:48.361
1099511628098|548|0.15612067270871696|2021-11-19 04:37:04.813
7696581395186|342|0.14702705002311797|2021-11-19 13:02:19.876
2199023256008|6597069767062|0.14760468213195468|2021-11-19 20:28:48.126
1099511627969|6597069767246|0.14459193351627747|2021-11-20 00:01:16.505
4398046511337|2199023256018|0.09694445630377616|2021-11-20 13:49:27.825
3298534884120|5497558139646|0.0923349050677004|2021-11-20 17:28:45.061
8796093022841|8796093023099|0.1926266358611586|2021-11-20 18:31:40.543
7696581395058|8796093022277|0.41155369674916087|2021-11-20 18:35:43.059
4398046511285|3298534883835|0.05779774264428715|2021-11-21 02:51:14.026
968|6597069767129|0.214032589277437|2021-11-21 16:12:25.154
4398046511975|4398046511142|0.49380487169546483|2021-11-22 15:29:10.396
5497558139731|6597069767246|0.10334986992235837|2021-11-23 15:16:21.721
1099511627905|4398046511808|0.1821342265026763|2021-11-23 23:52:18.239
5497558139002|5497558139179|0.1875570838846551|2021-11-24 22:23:37.243
815|685|0.08517912357850072|2021-11-24 23:46:17.381
4398046511192|3298534883370|0.27481206078697124|2021-11-25 05:18:38.068
8796093022510|8796093022532|0.28450861309380465|2021-11-25 16:04:13.537
8796093022841|353|0.18069923593421625|2021-11-26 20:01:39.675
2199023256282|1099511628330|0.06363593550814661|2021-11-27 14:34:59.181
7696581394631|1099511628274|0.056574550423577674|2021-11-28 18:57:33.343
8796093022897|6597069767068|0.18556800115191807|2021-11-28 19:27:40.718
968|2199023256007|0.20443382474090993|2021-11-29 08:10:33.774
1099511628351|3298534883391|0.027909739251744437|2021-11-29 10:08:21.882
7696581395058|8796093022924|0.09256828455052885|2021-11-29 13:36:43.557
5497558139567|6597069766847|0.1422983624301206|2021-11-30 04:32:16.697
8796093023041|5497558139604|0.3987211271030547|2021-11-30 11:09:52.115
3298534883645|6597069767280|0.2065933091430651|2021-12-01 04:00:41.364
6597069767546|7696581394541|0.16073002396047079|2021-12-05 06:11:17.998
8796093022516|4398046511183|0.1879927915745256|2021-12-06 04:00:37.622
7696581394670|2199023255944|0.2415354921220876|2021-12-06 21:43:06.072
5497558139567|1099511628490|0.051586798815106326|2021-12-08 14:50:12.174
961|4398046511210|0.2274724154496894|2021-12-08 16:50:48.033
29|7696581394819|0.011185154417261103|2021-12-09 04:07:21.185
417|344|0.18904263884348088|2021-12-09 18:20:28.222
8796093022839|616|0.19519205283875277|2021-12-10 11:58:42.156
8796093022313|3298534883436|0.18521182051441315|2021-12-10 12:38:28.592
5497558139568|3298534883391|0.09927686263113171|2021-12-10 14:46:29.903
3298534883451|2199023255777|0.14731507053959536|2021-12-12 18:30:25.056
807|2199023256326|0.01870734695506372|2021-12-14 01:23:21.221
2199023256020|2199023256327|0.20209458575359618|2021-12-14 07:08:45.712
2199023255957|7696581395367|0.13388048071691022|2021-12-14 09:31:15.782
6597069767597|3298534883658|0.10234155094107796|2021-12-15 10:15:56.291
8796093022825|1099511627835|0.17802501296557|2021-12-15 20:13:53.28
8796093023119|2199023255780|0.1830357219217773|2021-12-16 02:58:44.551
8796093022528|7696581394572|0.007542862981961447|2021-12-19 11:33:45.054
6597069767101|6597069767101|0.2406917497969405|2021-12-20 00:13:28.418
3298534883628|6597069766947|0.09864722918757762|2021-12-20 18:06:39.226
9895604650677|7696581394534|0.3368887507268525|2021-12-23 03:35:00.124
9895604650639|6597069766871|0.06203844458832796|2021-12-24 10:53:48.31
8796093023088|5497558139725|0.0637350508386481|2021-12-24 12:49:00.096
7696581395140|1099511628517|0.015120988054875306|2021-12-25 11:24:51.688
8796093022516|237|0.5887275110584502|2021-12-25 22:50:09.643
2199023256478|6597069766747|0.014901567829806495|2021-12-26 06:17:56.548
1099511628219|7696581394479|0.18080681255417558|2021-12-26 13:45:50.653
8796093022577|3298534883728|0.12694728551799914|2021-12-26 22:11:57.393
3298534883452|6597069767101|0.0469287573983594|2021-12-27 17:50:31.9
8796093022808|2199023256008|0.030021980388082296|2021-12-31 05:34:46.213
4398046511122|257|0.06422495180585741|2022-01-02 01:50:29.068
9895604650393|8796093022787|0.1829017353278388|2022-01-04 16:36:34.358
595|7696581394539|0.1288315795918657|2022-01-05 04:12:56.989
3298534883917|9895604650677|0.30912697721553306|2022-01-05 12:48:25.228
4398046511594|2199023256419|0.041070104949497935|2022-01-06 08:30:08.857
8796093022934|9895604650821|0.0803755815405632|2022-01-08 12:10:51.186
7696581395186|4398046511210|0.1470555140828692|2022-01-08 14:39:52.008
1099511628521|8796093023041|0.03544705530600317|2022-01-08 19:01:31.79
2199023255980|5497558139444|0.16585278670689751|2022-01-08 21:47:50.159
9895604650186|1099511628070|0.09469710511349738|2022-01-10 22:06:36.733
2199023255649|7696581394631|0.08800733454704752|2022-01-11 00:56:42.955
3298534884120|7696581394899|0.15955199635848455|2022-01-11 03:11:59.691
7696581394664|2199023256289|0.2815631408689134|2022-01-11 10:33:30.789
4398046511210|3298534883629|0.17021562349173122|2022-01-12 00:39:53.738
4398046512073|2199023256122|0.14906013177821106|2022-01-12 05:27:25.131
8796093022700|8796093022248|0.11222365620833041|2022-01-12 09:19:23.979
7696581394565|4398046512060|0.12150331352230898|2022-01-14 02:41:56.459
3298534884170|6597069767509|0.18837268381918976|2022-01-14 10:57:56.451
2199023255687|7696581394775|0.049672565387543874|2022-01-14 12:57:40.686
642|2199023255973|0.08208370194595502|2022-01-14 16:59:48.463
2199023255968|5497558139281|0.0720346002496607|2022-01-15 00:06:23.166
2199023256018|6597069767095|0.44222369677072904|2022-01-15 04:41:11.427
5497558139600|2199023255836|0.014705530730233828|2022-01-15 09:13:52.376
5497558139349|1099511628050|0.19557178779240536|2022-01-16 10:11:32.927
602|2199023255737|0.17632994027363877|2022-01-17 08:34:36.748
2199023256433|2199023256189|0.20151297546892855|2022-01-17 15:41:04.853
9895604650341|6597069767004|0.0999365290514554|2022-01-18 11:15:41.801
2199023255957|9895604650513|0.007255394777466759|2022-01-18 16:31:44.814
9895604650495|550|0.19342799115418632|2022-01-18 16:57:01.068
5497558139645|719|0.2095592012719304|2022-01-19 14:36:05.585
9895604650555|3298534883856|0.3273769494509631|2022-01-19 20:41:28.185
9895604650059|2199023255588|0.32611699963812135|2022-01-21 08:22:29.968
5497558139019|4398046511164|0.110042861275379|2022-01-21 15:59:04.643
3298534884142|5497558139861|0.20089771494200767|2022-01-23 16:43:40.699
1099511627969|7696581395052|0.05729777312736726|2022-01-23 20:13:27.528
9895604650966|2199023256446|0.17435531349230243|2022-01-24 00:20:42.463
2199023256531|64|0.21924047630774543|2022-01-25 14:14:28.164
7696581395071|2199023255578|0.21942025363464088|2022-01-28 06:38:20.767
7696581395264|8796093022757|0.030731991481537258|2022-01-28 10:03:34.66
2199023255649|9895604650513|0.15802924501830676|2022-01-28 19:35:51.418
9895604650677|8796093023206|0.0933873047882936|2022-01-29 01:48:43.249
5497558139102|9895604650366|0.24061569213559358|2022-01-29 11:22:56.094
3298534883614|7696581394999|0.03005037466617463|2022-01-29 14:35:30.985
8796093022248|6597069766850|0.050576703056425226|2022-01-29 17:04:45.796
6597069767511|8796093022572|0.16738549525665736|2022-01-30 09:06:22.668
5497558139265|8796093023041|0.04128551121228098|2022-01-30 15:25:11.782
8796093022964|1099511628428|0.25527190460662935|2022-01-30 17:33:31.741
6597069767280|7696581394936|0.020881101276872073|2022-02-01 08:46:44.63
7696581394899|9895604650915|0.09776501738146051|2022-02-01 09:50:14.684
8796093022789|6597069767437|0.13843111292239246|2022-02-03 00:06:18.694
9895604650903|6597069766906|0.24108531121387633|2022-02-03 05:49:28.422
9895604650737|9895604650324|0.10384978062651694|2022-02-03 13:44:28.118
5497558139458|560|0.12252136305163557|2022-02-04 16:37:23.538
4398046512073|9895604650324|0.04056572642346918|2022-02-04 17:27:00.733
2199023256163|1099511628006|0.07632083422762204|2022-02-05 05:24:56.932
9895604650877|8796093022228|0.06701480808409203|2022-02-05 10:54:47.879
4398046511928|2199023256023|0.04815781926000869|2022-02-05 16:51:45.64
365|6597069766898|0.11271518441606454|2022-02-05 18:19:30.287
3298534884097|5497558139261|0.5773750820768621|2022-02-06 11:00:50.097
9895604650629|5497558139345|0.22347712178319962|2022-02-06 12:02:24.603
7696581395035|7696581394829|0.22622390100351997|2022-02-07 23:55:02.209
1099511628390|2199023255630|0.028407796325904445|2022-02-08 03:12:40.621
4398046511594|8796093022926|0.2329053261258737|2022-02-08 04:23:16.716
3298534883369|1099511628516|0.052775882715825145|2022-02-08 04:34:43.13
6597069767247|548|0.1922362764708253|2022-02-08 06:16:32.185
7696581395350|8796093023206|0.1972880315439145|2022-02-09 01:48:36.372
1099511628771|6597069766898|0.1009260716904888|2022-02-09 18:23:14.043
8796093022839|3298534884053|0.051778005164631075|2022-02-11 05:22:38.685
9895604650008|1099511628372|0.052533007770311106|2022-02-11 09:19:35.948
8796093022839|6597069766788|0.17747890880936532|2022-02-11 09:51:20.009
10995116278012|678|0.07109544366838078|2022-02-13 01:38:17.269
9895604650410|3298534883946|0.1384728011101187|2022-02-13 02:20:48.182
991|8796093022588|0.001799689237295829|2022-02-13 19:07:15.546
2199023255973|7696581394946|0.3230208236803368|2022-02-14 02:18:31.836
3298534883369|602|0.13505684073436008|2022-02-14 10:35:17.173
353|6597069767428|0.17356567352018243|2022-02-14 13:49:05.129
2199023256007|9895604650903|0.10732015607033017|2022-02-15 17:11:38.989
10995116278418|2199023256401|0.10367541976482794|2022-02-15 21:48:29.364
8796093022770|9895604650915|0.12180340606556302|2022-02-16 17:43:51.526
1099511628729|7696581395350|0.13531560005958526|2022-02-17 16:06:17.937
8796093022808|2199023255912|0.13975755630345157|2022-02-18 03:45:37.086
4398046511914|1099511627838|0.1602179737541867|2022-02-18 23:52:01.852
7696581394436|1099511627889|0.08404397678439642|2022-02-19 21:39:40.587
7696581395290|3298534884230|0.2825049444211206|2022-02-19 23:18:14.319
5497558139646|9895604650934|0.2747578298032615|2022-02-20 03:30:56.4
7696581394807|8796093022890|0.28464406079564175|2022-02-20 12:46:04.289
5497558139546|5497558139568|0.3305293874236863|2022-02-21 02:55:44.058
7696581395365|4398046511711|0.2976506107815707|2022-02-21 13:43:35.851
615|6597069766983|0.1580776504223791|2022-02-21 14:01:28.528
8796093022439|739|0.028097237065568714|2022-02-22 08:38:22.47
2199023255948|8796093023107|0.07930600065810182|2022-02-23 01:10:41.892
7696581394831|8796093022466|0.0366322849552755|2022-02-24 03:19:43.189
9895604650547|7696581394829|0.17610319514241124|2022-02-24 06:10:52.823
5497558139550|7696581395352|0.3716403576329019|2022-02-25 03:39:24.898
8796093022248|807|0.17251934482729317|2022-02-25 10:53:48.237
6597069767212|9895604650015|0.08573751740714983|2022-02-25 20:10:25.695
